GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37
1400000US42043022604,42043022604,"Census Tract 226.04, Dauphin County, Pennsylvania",2554,112,(X),(X),2406,114,94.2,3.0,2334,140,91.4,4.3,360,128,14.1,5.0,1982,152,77.6,5.4,29,35,1.1,1.4,1558,167,61.0,6.4,0,15,0.0,1.0,184,88,7.2,3.4,0,15,0.0,1.0,148,80,5.8,3.0,2320,132,90.8,4.0,11,18,0.4,0.7,2309,134,90.4,4.0,1653,160,64.7,6.1,122,66,4.8,2.6,2187,152,85.6,4.7,16,25,0.6,1.0,234,104,9.2,4.0,111,86,(X),(X),0,15,0.0,20.0,56,44,50.5,35.4,55,64,49.5,35.4,870,167,(X),(X),11,18,1.3,2.0,757,181,87.0,7.9,102,60,11.7,7.4,1573,168,(X),(X),0,15,0.0,1.6,1496,167,95.1,3.1,77,49,4.9,3.1
1400000US42043022605,42043022605,"Census Tract 226.05, Dauphin County, Pennsylvania",1947,94,(X),(X),1823,98,93.6,2.3,1677,112,86.1,3.9,312,92,16.0,4.6,1371,138,70.4,6.1,37,34,1.9,1.7,1120,138,57.5,6.8,49,66,2.5,3.4,94,67,4.8,3.4,0,10,0.0,1.3,124,44,6.4,2.3,1726,107,88.6,3.6,38,47,2.0,2.4,1688,117,86.7,3.8,1025,140,52.6,6.9,187,72,9.6,3.7,1491,132,76.6,5.2,50,47,2.6,2.4,221,72,11.4,3.6,141,70,(X),(X),0,10,0.0,16.2,96,67,68.1,22.2,45,25,31.9,22.2,1060,144,(X),(X),38,47,3.6,4.3,919,140,86.7,5.5,103,45,9.7,4.3,746,120,(X),(X),0,10,0.0,3.3,673,103,90.2,7.2,73,59,9.8,7.2
1400000US42043022606,42043022606,"Census Tract 226.06, Dauphin County, Pennsylvania",1637,99,(X),(X),1479,112,90.3,4.6,1338,113,81.7,5.6,272,85,16.6,5.1,1147,132,70.1,7.0,119,76,7.3,4.5,797,137,48.7,7.8,0,10,0.0,1.5,88,53,5.4,3.2,0,10,0.0,1.5,158,77,9.7,4.6,1326,120,81.0,5.4,20,22,1.2,1.3,1306,121,79.8,5.5,825,127,50.4,7.2,187,86,11.4,5.0,1063,118,64.9,6.6,47,44,2.9,2.7,311,91,19.0,5.4,261,100,(X),(X),0,10,0.0,9.1,163,81,62.5,19.2,98,62,37.5,19.2,858,113,(X),(X),12,18,1.4,2.1,674,108,78.6,7.6,172,68,20.0,7.3,518,110,(X),(X),8,12,1.5,2.3,469,103,90.5,8.4,41,44,7.9,8.1
1400000US42043022701,42043022701,"Census Tract 227.01, Dauphin County, Pennsylvania",1674,115,(X),(X),1366,126,81.6,5.2,1200,139,71.7,6.1,208,78,12.4,4.9,1074,143,64.2,6.5,71,54,4.2,3.3,839,130,50.1,7.3,7,11,0.4,0.7,31,27,1.9,1.6,0,10,0.0,1.5,308,91,18.4,5.2,1264,136,75.5,5.5,15,17,0.9,1.0,1249,135,74.6,5.6,885,152,52.9,7.4,155,79,9.3,4.7,1056,140,63.1,7.0,45,32,2.7,1.9,410,92,24.5,5.5,155,67,(X),(X),0,10,0.0,14.9,58,41,37.4,24.0,97,59,62.6,24.0,918,133,(X),(X),15,17,1.6,1.9,613,140,66.8,9.0,290,78,31.6,9.0,601,88,(X),(X),0,10,0.0,4.1,578,90,96.2,4.1,23,25,3.8,4.1
1400000US42043022702,42043022702,"Census Tract 227.02, Dauphin County, Pennsylvania",1867,102,(X),(X),1673,124,89.6,4.3,1555,115,83.3,4.5,217,73,11.6,3.9,1298,130,69.5,6.1,47,41,2.5,2.2,950,135,50.9,6.5,54,51,2.9,2.7,31,23,1.7,1.3,0,15,0.0,1.3,194,81,10.4,4.3,1601,128,85.8,4.8,11,14,0.6,0.7,1590,127,85.2,4.8,1039,154,55.7,7.2,67,48,3.6,2.5,1506,125,80.7,5.4,46,40,2.5,2.1,266,90,14.2,4.8,242,80,(X),(X),0,15,0.0,9.8,186,69,76.9,19.0,56,53,23.1,19.0,923,135,(X),(X),7,12,0.8,1.3,795,140,86.1,6.4,121,57,13.1,6.2,702,112,(X),(X),4,7,0.6,0.9,609,104,86.8,8.0,89,60,12.7,8.1
1400000US42043022800,42043022800,"Census Tract 228, Dauphin County, Pennsylvania",2129,118,(X),(X),2021,125,94.9,3.7,1782,240,83.7,9.9,319,171,15.0,8.0,1611,198,75.7,8.9,68,58,3.2,2.7,1275,233,59.9,10.8,11,18,0.5,0.8,140,116,6.6,5.4,0,15,0.0,1.2,108,80,5.1,3.7,1801,183,84.6,7.7,0,15,0.0,1.2,1801,183,84.6,7.7,1221,221,57.4,10.3,159,201,7.5,9.5,1617,227,76.0,9.5,82,79,3.9,3.7,328,166,15.4,7.7,144,136,(X),(X),0,15,0.0,15.9,8,13,5.6,9.7,136,132,94.4,9.7,926,227,(X),(X),0,15,0.0,2.7,845,214,91.3,5.9,81,57,8.7,5.9,1059,190,(X),(X),0,15,0.0,2.3,948,178,89.5,9.4,111,106,10.5,9.4
1400000US42043022900,42043022900,"Census Tract 229, Dauphin County, Pennsylvania",2565,177,(X),(X),2227,189,86.8,5.2,2033,189,79.3,6.1,443,159,17.3,6.1,1698,214,66.2,7.1,50,44,1.9,1.7,1324,211,51.6,7.5,24,26,0.9,1.0,102,80,4.0,3.1,0,15,0.0,1.0,338,140,13.2,5.2,1928,198,75.2,6.7,32,39,1.2,1.5,1896,199,73.9,6.9,1068,203,41.6,8.2,78,58,3.0,2.2,1714,200,66.8,7.3,101,80,3.9,3.1,637,186,24.8,6.7,412,160,(X),(X),0,15,0.0,5.9,238,140,57.8,19.5,174,81,42.2,19.5,1418,200,(X),(X),19,31,1.3,2.2,983,194,69.3,9.8,416,147,29.3,9.2,735,172,(X),(X),13,23,1.8,3.0,675,168,91.8,7.4,47,51,6.4,6.8
1400000US42043023000,42043023000,"Census Tract 230, Dauphin County, Pennsylvania",808,58,(X),(X),702,70,86.9,4.9,611,68,75.6,7.1,101,43,12.5,5.3,568,80,70.3,7.1,47,50,5.8,6.0,398,82,49.3,9.0,3,6,0.4,0.7,46,36,5.7,4.4,0,10,0.0,3.0,106,39,13.1,4.9,660,69,81.7,5.4,7,8,0.9,1.0,653,68,80.8,5.5,411,85,50.9,9.5,57,40,7.1,4.8,573,71,70.9,6.5,22,26,2.7,3.2,148,44,18.3,5.4,106,48,(X),(X),0,10,0.0,20.8,70,40,66.0,21.2,36,27,34.0,21.2,436,64,(X),(X),4,6,0.9,1.4,327,65,75.0,8.9,105,40,24.1,8.8,266,63,(X),(X),3,5,1.1,1.8,256,63,96.2,3.6,7,8,2.6,3.1
1400000US42043023100,42043023100,"Census Tract 231, Dauphin County, Pennsylvania",653,43,(X),(X),572,50,87.6,4.6,508,53,77.8,6.3,103,29,15.8,4.4,425,50,65.1,6.6,25,17,3.8,2.5,320,47,49.0,6.5,25,26,3.8,3.9,17,15,2.6,2.2,0,10,0.0,3.8,81,30,12.4,4.6,543,53,83.2,6.1,3,5,0.5,0.7,540,53,82.7,5.9,302,52,46.2,7.5,49,25,7.5,3.9,482,51,73.8,6.0,22,14,3.4,2.1,110,41,16.8,6.1,74,31,(X),(X),0,10,0.0,28.0,41,24,55.4,26.9,33,25,44.6,26.9,293,47,(X),(X),3,5,1.0,1.7,228,45,77.8,10.0,62,34,21.2,10.5,286,49,(X),(X),0,10,0.0,8.4,271,48,94.8,4.8,15,14,5.2,4.8
1400000US42043023300,42043023300,"Census Tract 233, Dauphin County, Pennsylvania",1454,142,(X),(X),1279,119,88.0,4.5,1055,148,72.6,7.0,230,85,15.8,5.1,995,97,68.4,6.8,86,63,5.9,4.3,672,120,46.2,8.5,5,11,0.3,0.8,107,83,7.4,5.6,8,12,0.6,0.8,175,74,12.0,4.5,1143,109,78.6,5.3,0,10,0.0,1.7,1143,109,78.6,5.3,692,124,47.6,8.4,166,93,11.4,6.8,977,154,67.2,7.6,33,29,2.3,2.0,311,94,21.4,5.3,292,106,(X),(X),0,10,0.0,8.2,180,81,61.6,17.5,112,65,38.4,17.5,835,163,(X),(X),0,10,0.0,2.9,670,151,80.2,7.8,165,71,19.8,7.8,327,116,(X),(X),0,10,0.0,7.4,293,112,89.6,7.1,34,22,10.4,7.1
1400000US42043023400,42043023400,"Census Tract 234, Dauphin County, Pennsylvania",646,74,(X),(X),488,79,75.5,9.7,399,77,61.8,9.6,44,24,6.8,3.8,436,81,67.5,10.3,54,31,8.4,4.9,298,67,46.1,9.1,0,10,0.0,3.8,5,8,0.8,1.2,0,10,0.0,3.8,158,68,24.5,9.7,474,73,73.4,8.4,9,9,1.4,1.4,465,74,72.0,8.5,302,66,46.7,9.6,41,23,6.3,3.7,397,76,61.5,10.1,6,8,0.9,1.3,172,60,26.6,8.4,165,66,(X),(X),9,9,5.5,5.7,68,43,41.2,18.9,88,45,53.3,18.3,356,69,(X),(X),0,10,0.0,6.8,294,75,82.6,10.4,62,37,17.4,10.4,125,39,(X),(X),0,10,0.0,18.0,103,34,82.4,12.3,22,18,17.6,12.3
1400000US42043023500,42043023500,"Census Tract 235, Dauphin County, Pennsylvania",1089,69,(X),(X),884,73,81.2,4.8,736,88,67.6,7.0,112,41,10.3,3.7,719,81,66.0,6.5,70,35,6.4,3.2,462,81,42.4,7.4,0,10,0.0,2.3,67,52,6.2,4.8,0,10,0.0,2.3,205,55,18.8,4.8,805,82,73.9,6.2,11,12,1.0,1.1,794,81,72.9,6.1,560,77,51.4,6.2,103,54,9.5,4.8,668,82,61.3,7.2,34,30,3.1,2.7,284,70,26.1,6.2,256,79,(X),(X),0,10,0.0,9.3,107,55,41.8,18.8,149,69,58.2,18.8,614,103,(X),(X),6,9,1.0,1.5,501,91,81.6,5.3,107,36,17.4,5.2,219,63,(X),(X),5,7,2.3,3.3,186,56,84.9,10.4,28,22,12.8,9.0
1400000US42043023601,42043023601,"Census Tract 236.01, Dauphin County, Pennsylvania",1150,91,(X),(X),1021,99,88.8,4.6,986,93,85.7,4.9,157,61,13.7,5.1,782,98,68.0,6.9,28,27,2.4,2.3,684,95,59.5,7.1,0,10,0.0,2.1,46,36,4.0,3.1,0,10,0.0,2.1,129,54,11.2,4.6,932,104,81.0,5.9,9,15,0.8,1.3,923,103,80.3,6.0,561,99,48.8,7.9,49,36,4.3,3.1,820,96,71.3,7.2,68,53,5.9,4.4,218,68,19.0,5.9,85,47,(X),(X),0,10,0.0,25.1,56,40,65.9,28.2,29,27,34.1,28.2,497,93,(X),(X),9,15,1.8,2.8,340,84,68.4,10.2,148,54,29.8,10.1,568,73,(X),(X),0,10,0.0,4.3,527,72,92.8,6.1,41,35,7.2,6.1
1400000US42043023602,42043023602,"Census Tract 236.02, Dauphin County, Pennsylvania",2355,162,(X),(X),2136,163,90.7,3.6,1998,187,84.8,4.9,385,151,16.3,6.2,1539,212,65.4,8.6,43,65,1.8,2.7,1297,200,55.1,7.9,17,26,0.7,1.1,108,85,4.6,3.6,0,15,0.0,1.1,219,87,9.3,3.6,2089,162,88.7,4.0,0,15,0.0,1.1,2089,162,88.7,4.0,1179,203,50.1,8.8,171,106,7.3,4.5,1850,185,78.6,5.5,55,53,2.3,2.3,266,98,11.3,4.0,444,176,(X),(X),0,15,0.0,5.5,375,169,84.5,13.0,69,57,15.5,13.0,1078,210,(X),(X),0,15,0.0,2.3,881,208,81.7,8.3,197,90,18.3,8.3,833,146,(X),(X),0,15,0.0,3.0,833,146,100.0,3.0,0,15,0.0,3.0
1400000US42043023700,42043023700,"Census Tract 237, Dauphin County, Pennsylvania",761,87,(X),(X),580,97,76.2,8.0,475,97,62.4,9.6,131,75,17.2,9.2,441,91,58.0,10.7,37,30,4.9,3.9,315,72,41.4,9.0,0,10,0.0,3.2,0,10,0.0,3.2,0,10,0.0,3.2,181,61,23.8,8.0,475,88,62.4,9.2,0,10,0.0,3.2,475,88,62.4,9.2,326,85,42.8,11.0,79,51,10.4,6.4,386,84,50.7,10.0,10,12,1.3,1.5,286,77,37.6,9.2,233,92,(X),(X),0,10,0.0,10.2,127,81,54.5,18.4,106,40,45.5,18.4,426,92,(X),(X),0,10,0.0,5.7,246,84,57.7,14.9,180,74,42.3,14.9,102,35,(X),(X),0,10,0.0,21.5,102,35,100.0,21.5,0,10,0.0,21.5
1400000US42043023800,42043023800,"Census Tract 238, Dauphin County, Pennsylvania",1891,111,(X),(X),1603,108,84.8,4.8,1396,134,73.8,5.6,187,76,9.9,3.9,1354,138,71.6,6.8,97,59,5.1,3.2,797,132,42.1,7.0,9,13,0.5,0.7,18,21,1.0,1.1,0,10,0.0,1.3,288,98,15.2,4.8,1430,109,75.6,5.4,0,10,0.0,1.3,1430,109,75.6,5.4,929,128,49.1,7.0,144,82,7.6,4.3,1229,141,65.0,7.4,31,31,1.6,1.6,461,114,24.4,5.4,471,133,(X),(X),0,10,0.0,5.2,288,103,61.1,14.3,183,86,38.9,14.3,917,152,(X),(X),0,10,0.0,2.7,702,132,76.6,7.9,215,82,23.4,7.9,503,122,(X),(X),0,10,0.0,4.8,440,115,87.5,7.5,63,39,12.5,7.5
1400000US42043023900,42043023900,"Census Tract 239, Dauphin County, Pennsylvania",1317,117,(X),(X),1070,104,81.2,6.0,863,133,65.5,9.2,169,58,12.8,4.6,832,103,63.2,7.3,164,87,12.5,6.5,564,118,42.8,8.1,9,15,0.7,1.1,52,63,3.9,4.6,0,10,0.0,1.9,247,88,18.8,6.0,888,131,67.4,8.3,10,16,0.8,1.2,878,131,66.7,8.4,534,123,40.5,8.1,102,76,7.7,5.6,719,115,54.6,8.5,74,63,5.6,4.7,429,118,32.6,8.3,215,89,(X),(X),0,10,0.0,11.0,42,36,19.5,16.9,173,85,80.5,16.9,610,134,(X),(X),0,10,0.0,4.0,437,128,71.6,11.1,173,69,28.4,11.1,492,99,(X),(X),10,16,2.0,3.3,399,96,81.1,10.5,83,52,16.9,10.1
1400000US42043024001,42043024001,"Census Tract 240.01, Dauphin County, Pennsylvania",2642,167,(X),(X),2259,172,85.5,4.9,2127,166,80.5,4.8,377,110,14.3,3.8,1723,170,65.2,6.4,36,31,1.4,1.2,1359,171,51.4,7.4,39,40,1.5,1.5,24,28,0.9,1.1,0,15,0.0,0.9,383,138,14.5,4.9,2073,191,78.5,6.7,4,6,0.2,0.2,2069,191,78.3,6.7,976,183,36.9,6.7,111,59,4.2,2.3,1901,173,72.0,6.1,79,57,3.0,2.2,569,192,21.5,6.7,344,126,(X),(X),0,15,0.0,7.0,130,68,37.8,17.6,214,107,62.2,17.6,1307,188,(X),(X),4,6,0.3,0.5,1111,193,85.0,5.9,192,74,14.7,5.8,991,174,(X),(X),0,15,0.0,2.5,828,165,83.6,11.6,163,123,16.4,11.6
1400000US42043024002,42043024002,"Census Tract 240.02, Dauphin County, Pennsylvania",1087,82,(X),(X),969,89,89.1,4.5,898,89,82.6,5.6,118,43,10.9,3.9,823,84,75.7,5.4,38,25,3.5,2.2,654,86,60.2,6.3,0,10,0.0,2.3,36,25,3.3,2.4,0,10,0.0,2.3,118,50,10.9,4.5,977,85,89.9,3.8,4,7,0.4,0.7,973,84,89.5,3.8,614,80,56.5,6.0,106,56,9.8,5.1,844,92,77.6,6.2,21,14,1.9,1.3,110,41,10.1,3.8,64,33,(X),(X),0,10,0.0,31.2,34,28,53.1,25.6,30,18,46.9,25.6,341,75,(X),(X),4,7,1.2,2.1,271,68,79.5,9.5,66,35,19.4,9.4,682,65,(X),(X),0,10,0.0,3.6,668,70,97.9,2.3,14,15,2.1,2.3
1400000US42043024101,42043024101,"Census Tract 241.01, Dauphin County, Pennsylvania",947,79,(X),(X),881,82,93.0,3.1,841,85,88.8,4.6,92,45,9.7,4.5,732,80,77.3,5.9,24,24,2.5,2.5,550,91,58.1,8.0,0,10,0.0,2.6,19,17,2.0,1.7,0,10,0.0,2.6,66,30,7.0,3.1,834,76,88.1,4.6,0,10,0.0,2.6,834,76,88.1,4.6,531,71,56.1,6.2,60,35,6.3,3.6,735,84,77.6,6.5,23,28,2.4,2.9,113,47,11.9,4.6,175,56,(X),(X),0,10,0.0,13.3,134,53,76.6,16.3,41,30,23.4,16.3,557,76,(X),(X),0,10,0.0,4.4,485,69,87.1,6.3,72,38,12.9,6.3,215,54,(X),(X),0,10,0.0,11.0,215,54,100.0,11.0,0,10,0.0,11.0
1400000US42043024102,42043024102,"Census Tract 241.02, Dauphin County, Pennsylvania",1370,108,(X),(X),1161,97,84.7,4.4,1098,93,80.1,4.7,186,73,13.6,5.1,898,92,65.5,5.7,10,17,0.7,1.2,709,99,51.8,6.6,24,26,1.8,1.9,44,39,3.2,2.9,0,15,0.0,1.8,209,67,15.3,4.4,1039,86,75.8,5.3,16,18,1.2,1.3,1023,85,74.7,5.3,639,95,46.6,7.0,9,14,0.7,1.0,995,82,72.6,5.2,31,35,2.3,2.6,331,87,24.2,5.3,119,51,(X),(X),0,15,0.0,18.8,93,42,78.2,16.1,26,23,21.8,16.1,602,123,(X),(X),9,14,1.5,2.4,372,89,61.8,9.6,221,77,36.7,9.5,649,114,(X),(X),7,11,1.1,1.6,558,100,86.0,6.5,84,47,12.9,6.5
1400000US42043024104,42043024104,"Census Tract 241.04, Dauphin County, Pennsylvania",2420,164,(X),(X),2321,159,95.9,2.4,2282,165,94.3,2.7,230,96,9.5,4.0,1991,186,82.3,5.0,0,15,0.0,1.0,1693,183,70.0,6.6,39,36,1.6,1.5,127,71,5.2,2.9,0,15,0.0,1.0,99,59,4.1,2.4,2293,165,94.8,2.6,0,15,0.0,1.0,2293,165,94.8,2.6,1554,202,64.2,6.8,92,61,3.8,2.5,2142,170,88.5,3.6,89,56,3.7,2.3,127,64,5.2,2.6,89,59,(X),(X),0,15,0.0,24.1,89,59,100.0,24.1,0,15,0.0,24.1,921,174,(X),(X),0,15,0.0,2.7,810,171,87.9,6.3,111,58,12.1,6.3,1410,170,(X),(X),0,15,0.0,1.8,1394,169,98.9,1.8,16,26,1.1,1.8
1400000US42043024105,42043024105,"Census Tract 241.05, Dauphin County, Pennsylvania",2281,170,(X),(X),2189,168,96.0,2.5,2177,170,95.4,2.7,211,76,9.3,3.3,1912,179,83.8,4.2,0,15,0.0,1.1,1462,198,64.1,7.8,0,15,0.0,1.1,107,100,4.7,4.4,0,15,0.0,1.1,92,58,4.0,2.5,2101,174,92.1,3.4,31,34,1.4,1.5,2070,172,90.7,3.6,1340,195,58.7,6.9,43,68,1.9,3.0,1984,174,87.0,4.9,29,45,1.3,1.9,180,78,7.9,3.4,131,79,(X),(X),17,26,13.0,19.5,101,71,77.1,24.2,13,21,9.9,16.8,889,201,(X),(X),14,21,1.6,2.4,725,175,81.6,7.4,150,73,16.9,7.4,1261,170,(X),(X),0,15,0.0,2.0,1244,171,98.7,2.0,17,26,1.3,2.0
1400000US42043024200,42043024200,"Census Tract 242, Dauphin County, Pennsylvania",1161,84,(X),(X),1002,88,86.3,4.4,948,88,81.7,5.0,210,76,18.1,6.3,744,90,64.1,6.9,28,28,2.4,2.4,552,86,47.5,6.7,11,17,0.9,1.4,20,19,1.7,1.6,0,10,0.0,2.1,159,53,13.7,4.4,936,91,80.6,5.0,0,10,0.0,2.1,936,91,80.6,5.0,528,114,45.5,8.4,59,41,5.1,3.4,855,85,73.6,6.0,31,30,2.7,2.5,225,60,19.4,5.0,126,64,(X),(X),0,10,0.0,17.9,94,56,74.6,20.0,32,27,25.4,20.0,683,99,(X),(X),0,10,0.0,3.6,499,92,73.1,7.9,184,59,26.9,7.9,352,86,(X),(X),0,10,0.0,6.9,343,86,97.4,3.9,9,14,2.6,3.9
1400000US42043024300,42043024300,"Census Tract 243, Dauphin County, Pennsylvania",1610,123,(X),(X),1353,132,84.0,5.5,1288,127,80.0,6.0,233,81,14.5,4.8,1039,120,64.5,6.0,33,42,2.0,2.6,805,100,50.0,5.5,16,17,1.0,1.0,46,41,2.9,2.5,0,10,0.0,1.5,257,92,16.0,5.5,1188,141,73.8,7.0,0,10,0.0,1.5,1188,141,73.8,7.0,729,126,45.3,6.9,71,46,4.4,2.8,1076,144,66.8,7.6,37,36,2.3,2.2,422,120,26.2,7.0,228,63,(X),(X),0,10,0.0,10.4,75,44,32.9,17.6,153,60,67.1,17.6,671,137,(X),(X),0,10,0.0,3.7,438,102,65.3,12.5,233,109,34.7,12.5,711,79,(X),(X),0,10,0.0,3.5,675,84,94.9,4.3,36,30,5.1,4.3
1400000US42043024400,42043024400,"Census Tract 244, Dauphin County, Pennsylvania",2052,132,(X),(X),1808,136,88.1,3.8,1627,143,79.3,6.1,166,76,8.1,3.6,1568,123,76.4,5.2,72,74,3.5,3.5,1252,139,61.0,6.1,33,35,1.6,1.7,91,52,4.4,2.6,0,10,0.0,1.2,244,80,11.9,3.8,1758,135,85.7,4.2,0,10,0.0,1.2,1758,135,85.7,4.2,1177,151,57.4,6.6,151,77,7.4,3.7,1554,148,75.7,5.3,26,25,1.3,1.2,294,90,14.3,4.2,236,83,(X),(X),0,10,0.0,10.0,98,49,41.5,18.8,138,71,58.5,18.8,1124,156,(X),(X),0,10,0.0,2.2,977,151,86.9,4.9,147,56,13.1,4.9,692,113,(X),(X),0,10,0.0,3.5,683,112,98.7,1.9,9,14,1.3,1.9
1400000US42043024502,42043024502,"Census Tract 245.02, Dauphin County, Pennsylvania",2195,142,(X),(X),1937,163,88.2,5.9,1915,165,87.2,6.0,379,154,17.3,6.6,1467,176,66.8,8.2,12,20,0.5,0.9,1091,165,49.7,7.8,10,16,0.5,0.7,136,90,6.2,4.3,0,15,0.0,1.1,258,133,11.8,5.9,1921,161,87.5,5.6,0,15,0.0,1.1,1921,161,87.5,5.6,1243,151,56.6,7.2,71,45,3.2,2.1,1797,155,81.9,6.0,210,102,9.6,4.8,274,127,12.5,5.6,227,113,(X),(X),0,15,0.0,10.4,168,114,74.0,22.0,59,46,26.0,22.0,817,205,(X),(X),0,15,0.0,3.0,683,177,83.6,10.3,134,93,16.4,10.3,1151,164,(X),(X),0,15,0.0,2.1,1070,166,93.0,6.3,81,74,7.0,6.3
1400000US42043024503,42043024503,"Census Tract 245.03, Dauphin County, Pennsylvania",2667,173,(X),(X),2487,185,93.3,3.8,2270,186,85.1,5.7,406,154,15.2,5.5,1948,202,73.0,6.4,93,97,3.5,3.6,1715,179,64.3,7.2,15,23,0.6,0.9,106,92,4.0,3.5,0,15,0.0,0.9,180,102,6.7,3.8,2429,186,91.1,3.6,50,45,1.9,1.7,2379,188,89.2,3.9,1490,206,55.9,7.2,108,93,4.0,3.4,2174,190,81.5,5.4,114,102,4.3,3.8,238,98,8.9,3.6,228,111,(X),(X),0,15,0.0,10.4,181,104,79.4,19.0,47,45,20.6,19.0,898,193,(X),(X),50,45,5.6,5.2,718,189,80.0,9.6,130,73,14.5,8.0,1541,190,(X),(X),0,15,0.0,1.6,1480,198,96.0,3.2,61,48,4.0,3.2
1400000US42043024600,42043024600,"Census Tract 246, Dauphin County, Pennsylvania",4040,160,(X),(X),3524,194,87.2,4.5,3469,197,85.9,4.4,644,180,15.9,4.3,2728,210,67.5,5.2,34,39,0.8,1.0,2048,227,50.7,5.7,0,15,0.0,0.6,106,58,2.6,1.5,0,15,0.0,0.6,516,188,12.8,4.5,3470,191,85.9,4.1,17,26,0.4,0.7,3453,195,85.5,4.2,2012,211,49.8,5.2,81,58,2.0,1.4,3372,205,83.5,4.4,10,16,0.2,0.4,570,172,14.1,4.1,243,123,(X),(X),0,15,0.0,9.8,131,74,53.9,25.3,112,93,46.1,25.3,1666,244,(X),(X),17,26,1.0,1.6,1340,243,80.4,6.9,309,113,18.5,6.5,2131,187,(X),(X),0,15,0.0,1.2,1982,190,93.0,4.1,149,89,7.0,4.1
1400000US42043024700,42043024700,"Census Tract 247, Dauphin County, Pennsylvania",2453,191,(X),(X),2199,169,89.6,3.4,2080,183,84.8,4.7,342,99,13.9,3.8,1743,171,71.1,5.4,80,74,3.3,3.0,1299,161,53.0,6.0,3,4,0.1,0.2,39,39,1.6,1.6,2,3,0.1,0.1,254,91,10.4,3.4,2135,197,87.0,4.3,23,22,0.9,0.9,2112,190,86.1,4.1,1260,175,51.4,6.1,137,86,5.6,3.5,1898,198,77.4,5.4,83,56,3.4,2.3,318,109,13.0,4.3,162,66,(X),(X),0,15,0.0,14.3,79,43,48.8,21.0,83,52,51.2,21.0,1214,185,(X),(X),23,22,1.9,1.8,980,174,80.7,7.3,211,99,17.4,7.8,1077,197,(X),(X),0,15,0.0,2.3,1053,192,97.8,1.7,24,20,2.2,1.7
