"","date_submitted","ideal_adoption_timeline","reason_for_adoption","specific_animal","adults_in_home","children_in_home","all_household_agree","allergies","home_owner","home_pet_policy","experience","budget_monthly","budget_emergency","home_alone_avg","home_alone_max","pet_kept","exercise","needs","return_pet","how_heard","outcome_trello_id","STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","City","State","ZIP"
"424","11/21/2018","one-month-or-more","myself",TRUE,"3",0,"yes","no-allergies","myself","","grew-up-with-pet","$250.00 ","$2,000.00 ","3 h","3 h","inside-only","toy-mice","scratching-post","none","other","5bf59ffbaecc081c9a7784d4",42,101,26600,42101026600,266,"Census Tract 266","G5020","S",912758,0,40.0634823,-75.1473352,"Philadelphia","PA","19138"
"425","11/21/2018","one-month-or-more","myself,gift",TRUE,"1",2,"yes","no-allergies","family-member-or-friend","","grew-up-with-pet,currently-have-pet","$30.00 ","$3,000.00 ",NA,NA,"inside-only","toy-mice,wand-toys","scratching-post","none","website","5bf59c629e9cad3d1e864637",42,101,9000,42101009000,90,"Census Tract 90","G5020","S",434900,0,39.9595247,-75.1906334,"Philadelphia","PA","19104"
"426","11/21/2018","one-month-or-more","myself",TRUE,"0",0,"yes","no-allergies","company","yes","currently-have-pet","$400.00 ","$2,000.00 ","8 h","9 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","email,website","5bf58d8d8755ca62ee77f1ae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Newark","DE","19720"
"427","11/21/2018","one-month-or-more","my-kids,gift",TRUE,"2",2,"yes","no-allergies","myself","","euthanized-a-pet,grew-up-with-pet,currently-have-pet","$100.00 ","$2,000.00 ","8 h","8 h","inside-outside","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","allergies-appear,becomes-aggressive","website","5bf58c8377c36a2660b0795f",42,91,204010,42091204010,2040.1,"Census Tract 2040.10","G5020","S",2641704,0,40.1325865,-75.2922001,"Blue Bell","PA","19422-3449"
"428","11/21/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$150.00 ","$150.00 ",NA,"8 h","inside-only","toy-mice","scratching-post","none","other","5bf57a89a43b6373dc0fcd65",42,101,11900,42101011900,119,"Census Tract 119","G5020","S",690903,0,39.9861159,-75.2288442,"Philadelphia","PA","19131"
"429","11/21/2018","one-month-or-more","gift",TRUE,"2",0,"yes","no-allergies","myself","","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$200.00 ","$5,000.00 ","8 h","10 h","inside-only","other-cats,not-much","scratching-post","none","other","5bf56685c17a6608ae081644",42,45,400802,42045400802,4008.02,"Census Tract 4008.02","G5020","S",965527,0,39.9472751,-75.2862304,"Lansdowne","PA","19050"
"430","11/21/2018","today","myself",TRUE,"1",0,"yes","no-allergies","company","yes","pet-died-in-care","$300.00 ","$300.00 ","6 h","8 h","inside-only","toy-mice,wand-toys","scratching-post","none","website","5bf55385eb60e96cf7dea7da",42,101,11000,42101011000,110,"Census Tract 110","G5020","S",472867,0,39.9737291,-75.2062951,"Philadelphia ","PA","19104"
"431","11/21/2018","today","myself",TRUE,"0",0,"yes","no-allergies","company","yes","grew-up-with-pet,given-a-pet-to-a-shelter,lived-wit-previous-housemates-pets","$300.00 ","$1,000.00 ","9 h",NA,"inside-only","other-cats,wand-toys,toy-mice","scratching-post,nail-clip","none","other,website","5bf50447c8f88b3e93762277",42,101,100,42101000100,1,"Census Tract 1","G5020","S",704917,0,39.9523827,-75.1466629,"Philadelphia","PA","19106"
"432","11/21/2018","one-month-or-more","myself",TRUE,"0",0,"yes","no-allergies","company","yes","given-a-pet-to-a-shelter,given-pet-to-another,euthanized-a-pet,lived-wit-previous-housemates-pets,never-lived-with-or-owned-a-pet-before,currently-have-pet","$50.00 ","$500.00 ","9 h","12 h","inside-only","toy-mice,wand-toys","nail-clip,scratching-post","moving-too-far","other","5bf4eec81f194627cda55196",42,101,16200,42101016200,162,"Census Tract 162","G5020","S",364983,0,39.9840197,-75.1384217,"Philadelphia","PA","19122"
"433","11/20/2018","one-month-or-more","gift",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet","$300.00 ","$500.00 ","8 h","15 h","inside-only","other-cats,wand-toys","nail-clip,scratching-post","none","website","5bf4cb2de45a5017ca12b0e6",42,101,16100,42101016100,161,"Census Tract 161","G5020","S",707751,0,39.9844577,-75.127525,"Philadelphia","PA","19125"
"434","11/20/2018","today","my-kids,myself",FALSE,"1",3,"yes","no-allergies","company","yes","grew-up-with-pet","$100.00 ","$200.00 ","1 h","1 h","inside-only","toy-mice,wand-toys","scratching-post","becomes-aggressive","","5bf4be46d49b905ad405f4e8",42,101,8400,42101008400,84,"Census Tract 84","G5020","S",501765,0,39.9579899,-75.2354681,"Philadelphia","PA","19143"
"435","11/20/2018","today","myself",FALSE,"1",0,"yes","no-allergies","company","yes","lived-wit-previous-housemates-pets","$500.00 ","$5,000.00 ","5 h","8 h","inside-only","wand-toys,toy-mice","scratching-post","none","","5bf4b73ab743e62828265f38",42,101,14200,42101014200,142,"Census Tract 142","G5020","S",788168,277434,39.9652375,-75.1359612,"PHILADELPHIA","PA","19123"
"436","11/20/2018","next-few-weeks","myself",FALSE,"0",0,"yes","no-allergies","company","yes","euthanized-a-pet,grew-up-with-pet,currently-have-pet","$500.00 ","$1,000.00 ","7 h","24 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","",NA,42,101,1400,42101001400,14,"Census Tract 14","G5020","S",315833,0,39.9429436,-75.171593,"Philadelphia ","PA","19146"
"437","11/20/2018","today","myself,my-kids",TRUE,"1",2,"yes","no-allergies","myself","","lived-wit-previous-housemates-pets","$100.00 ","$300.00 ",NA,NA,"inside-only","toy-mice,wand-toys","scratching-post","becomes-aggressive","website","5bf492bdd05a2f516137bb88",42,101,34000,42101034000,340,"Census Tract 340","G5020","S",763894,729,40.0711759,-75.0735007,"Philadelphia ","PA","19111"
"438","11/20/2018","today","myself",FALSE,"1",0,"yes","no-allergies","company","yes","currently-have-pet,lived-wit-previous-housemates-pets","$500.00 ","$1,000.00 ","4 h","8 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post,nail-clip","becomes-aggressive","","5bf46e2925d97337125c425f",42,101,9100,42101009100,91,"Census Tract 91","G5020","S",425574,0,39.9594179,-75.1977245,"Philadelphia ","PA","19104"
"439","11/20/2018","next-few-weeks","myself",FALSE,"-1",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet","$300.00 ","$1,000.00 ","6 h",NA,"inside-only","wand-toys,other-cats","scratching-post,nail-clip","becomes-aggressive","","5bf43fa8838b6e2e6fb8c934",42,101,23600,42101023600,236,"Census Tract 236","G5020","S",978079,0,40.0427146,-75.1946939,"Philadelphia","PA","19119"
"440","11/20/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$300.00 ","$1,200.00 ",NA,NA,"inside-only","toy-mice,wand-toys","scratching-post,nail-clip","none","other","5bf438aa1237d564a66a9149",42,101,13602,42101013602,136.02,"Census Tract 136.02","G5020","S",234728,0,39.9715714,-75.1798096,"Philadelphia","PA","19130"
"441","11/20/2018","next-few-weeks","myself",FALSE,"3",0,"yes","no-allergies","company","yes","euthanized-a-pet,grew-up-with-pet","$200.00 ","$200.00 ",NA,NA,"inside-only","toy-mice,wand-toys,not-much","nail-clip,scratching-post","none","","5bf432d3ac279a3ab9fb3f7f",42,101,9100,42101009100,91,"Census Tract 91","G5020","S",425574,0,39.9594179,-75.1977245,"Philadelphia","PA","19104"
"442","11/19/2018","today","myself",TRUE,"1",0,"yes","no-allergies","myself","","lived-wit-previous-housemates-pets","$1,000.00 ","$1,000.00 ","6 h","9 h","inside-outside,outside-only,inside-only","toy-mice,wand-toys,not-much","nail-clip,scratching-post","litter-box-issues,becomes-aggressive","other,website,facebook","5bf3747fdf0ad40dbbcc139f",42,101,14200,42101014200,142,"Census Tract 142","G5020","S",788168,277434,39.9652375,-75.1359612,"Philadelphia","PA","19123"
"443","11/19/2018","next-few-weeks","myself",FALSE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$50.00 ","$1,000.00 ","10 h","24 h","inside-only","other-cats,toy-mice","scratching-post,other","none","","5bf368a0a45bcd1d05680521",42,101,2802,42101002802,28.02,"Census Tract 28.02","G5020","S",362691,0,39.9288001,-75.1614073,"Philadelphia","PA","19147"
"444","11/19/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$200.00 ","$10,000.00 ","8 h","8 h","inside-only","not-much,toy-mice","nail-clip,scratching-post","none","other","5bf33e459a1949605c569345",42,101,4001,42101004001,40.01,"Census Tract 40.01","G5020","S",314911,0,39.9238033,-75.1662098,"Philadelphia","PA","19148"
"445","11/19/2018","one-month-or-more","myself",FALSE,"0",0,"no,yes","no-allergies","company","yes","euthanized-a-pet,currently-have-pet,grew-up-with-pet","$800.00 ","$5,000.00 ","8 h","8 h","inside-only","other-cats,wand-toys,toy-mice","nail-clip,scratching-post","none","","5bf330995e80e36b204064c0",42,101,8702,42101008702,87.02,"Census Tract 87.02","G5020","S",283544,0,39.9538112,-75.2070434,"Philadelphia","PA","19104"
"446","11/19/2018","today","myself,my-kids",FALSE,"0",1,"yes","no-allergies","myself","","euthanized-a-pet,grew-up-with-pet,currently-have-pet,never-lived-with-or-owned-a-pet-before","$450.00 ","$450.00 ","6h","6h","inside-only","other-cats,wand-toys,toy-mice","scratching-post","becomes-aggressive","","5bf31aa8c78aba03b41db9c3",42,101,6700,42101006700,67,"Census Tract 67","G5020","S",1001468,0,39.9242475,-75.2242816,"Philadelphia","PA","19142"
"447","11/19/2018","one-month-or-more","myself",FALSE,"1",2,"yes","no-allergies","myself","","pet-died-in-care,euthanized-a-pet,grew-up-with-pet,currently-have-pet","$200.00 ","$3,000.00 ","9 h",NA,"inside-only,leash-harness","toy-mice,wand-toys,other-cats","scratching-post","none","","5bf306c7e8fa96387a944c09",42,17,100900,42017100900,1009,"Census Tract 1009","G5020","S",9091783,223420,40.1582168,-74.949353,"Langhorne","PA","19047"
"448","11/19/2018","one-month-or-more","myself",FALSE,"1",0,"yes","no-allergies","company","yes","currently-have-pet,grew-up-with-pet,lived-wit-previous-housemates-pets","$1,500.00 ","$2,000.00 ","8 h","8 h","inside-only","toy-mice,other-cats","scratching-post","none","","5bf2fd441450077073fd7d54",42,101,8601,42101008601,86.01,"Census Tract 86.01","G5020","S",252480,0,39.9537341,-75.216593,"Philadelphia","PA","19139"
"449","11/19/2018","one-month-or-more","myself,my-kids,gift",FALSE,"0",1,"yes","no-allergies,mildly-allergic","company","yes","grew-up-with-pet","$100.00 ","$500.00 ","7h","7h","inside-only","toy-mice,wand-toys","nail-clip,scratching-post","becomes-aggressive","","5bf2e81356ea08377d7532f8",42,101,34100,42101034100,341,"Census Tract 341","G5020","S",1338392,0,40.0763658,-75.0806955,"philadelphia","PA","19111"
"450","11/19/2018","one-month-or-more","myself",TRUE,"4",1,"yes","no-allergies","myself","","grew-up-with-pet,euthanized-a-pet","$50.00 ","$200.00 ","7 h",NA,"inside-only","toy-mice,wand-toys","nail-clip,scratching-post","none","website","5bf2daf1c3f6711060528cd1",42,101,35301,42101035301,353.01,"Census Tract 353.01","G5020","S",1398730,13466,40.0659313,-74.9934646,"Philadelphia ","PA","19114"
"451","11/19/2018","one-month-or-more","myself,my-kids",TRUE,"1",2,"yes","no-allergies","myself","","euthanized-a-pet,grew-up-with-pet,currently-have-pet","$150.00 ","$1,000.00 ","6 h","8 h","inside-only","toy-mice,wand-toys,other-cats","nail-clip,scratching-post","none","","5bf2c54043f0c78e98d575be",42,101,21300,42101021300,213,"Census Tract 213","G5020","S",538876,0,40.0322339,-75.2181175,"PHILADELPHIA","PA","19128-3437"
"452","11/18/2018","today","myself",TRUE,"2",0,"yes","no-allergies","company","havent-asked","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets,pet-died-in-care","$200.00 ","$500.00 ","4 h","5 h","inside-only","toy-mice,other-cats,wand-toys","scratching-post","none","other","5bf23cbf373d50219da18482",42,101,4201,42101004201,42.01,"Census Tract 42.01","G5020","S",361680,0,39.9219554,-75.151264,"Philadelphia","PA","19148"
"453","11/18/2018","today","myself",FALSE,"1",0,"yes","no-allergies","myself","","lived-wit-previous-housemates-pets","$100.00 ","$3,000.00 ","8 h","5 h","inside-only","not-much","nail-clip,scratching-post","becomes-aggressive,litter-box-issues","","5bf206c78745d0709c78bc29",42,101,24200,42101024200,242,"Census Tract 242","G5020","S",532060,0,40.028511,-75.1697086,"Philadelphia","PA","19144"
"454","11/18/2018","one-month-or-more","myself",TRUE,"2",0,"yes","no-allergies","myself","","pet-died-in-care,grew-up-with-pet,currently-have-pet","$150.00 ","$2,000.00 ","8 h",NA,"inside-only","toy-mice,other-cats,not-much","scratching-post","none","other","5bf201274c200a5f0d3f1caf",42,45,408500,42045408500,4085,"Census Tract 4085","G5020","S",1866628,0,39.9804406,-75.328381,"Havertown","PA","19083"
"455","11/18/2018","one-month-or-more","myself,my-kids,mouser",TRUE,"1",1,"yes","no-allergies","myself","","euthanized-a-pet,grew-up-with-pet","$350.00 ","$3,500.00 ","8 h","8 h","inside-only","toy-mice,wand-toys","scratching-post","none","other","5bf1e7a2279cf641f4f5b195",42,101,8701,42101008701,87.01,"Census Tract 87.01","G5020","S",259546,0,39.953566,-75.2104986,"Philadelphia","PA","19104"
"456","11/18/2018","one-month-or-more","myself",TRUE,"-56",0,"yes","no-allergies","myself","","euthanized-a-pet,grew-up-with-pet,currently-have-pet","$250.00 ","$15,000.00 ",NA,"12 h","inside-only","other-cats,wand-toys,toy-mice,not-much","nail-clip,scratching-post","other","website","5bf1dd3b324d4821b09e1e02",42,101,13601,42101013601,136.01,"Census Tract 136.01","G5020","S",167669,0,39.9689697,-75.1785782,"Philadelphia","PA","19130"
"457","11/18/2018","today","other",FALSE,"3",0,"yes","no-allergies","family-member-or-friend","","currently-pets-in-my-home-but-not-mine","$1,000.00 ","$4,000.00 ","3 h","3 h","inside-only","toy-mice,wand-toys","scratching-post","none","","5bf17d6c03402a8605941a52",34,5,700603,34005700603,7006.03,"Census Tract 7006.03","G5020","S",6452272,1194762,40.0265093,-74.965806,"Delran","NJ","8075"
"458","11/18/2018","one-month-or-more","gift",TRUE,"1",0,"yes","no-allergies","family-member-or-friend","","euthanized-a-pet,grew-up-with-pet,currently-have-pet","$500.00 ","$5,000.00 ","8 h",NA,"inside-with-yard-access","other-cats,wand-toys,toy-mice","nail-clip,scratching-post","none","facebook","5bf16f7e6315c37061dd707b",42,17,102500,42017102500,1025,"Census Tract 1025","G5020","S",2963050,63982,40.3605402,-75.306872,"Sellersville","PA","18960"
"459","11/18/2018","today","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet","$500.00 ","$5,000.00 ","5 h","8 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","becomes-aggressive","website","5bf16f7f3582d8478683a180",42,101,16100,42101016100,161,"Census Tract 161","G5020","S",707751,0,39.9844577,-75.127525,"Philadelphia","PA","19125"
"460","11/18/2018","one-month-or-more","myself",FALSE,"2",0,"yes","mildly-allergic,very-allergic","company","havent-asked","grew-up-with-pet","$60.00 ","$100.00 ","5 h",NA,"inside-only","not-much,wand-toys,toy-mice","not-sure,scratching-post","pet-sheds,allergies-appear,vet-becomes-expensive,becomes-aggressive","",NA,42,101,8701,42101008701,87.01,"Census Tract 87.01","G5020","S",259546,0,39.953566,-75.2104986,"Philadelphia ","PA","19104"
"461","11/18/2018","today","myself",TRUE,"0",0,"yes","no-allergies","myself","","given-pet-to-another,grew-up-with-pet","$200.00 ","$200.00 ","8 h","10 h","inside-only","not-much","nail-clip,scratching-post","vet-becomes-expensive,not-allowed-new-living-space,becomes-aggressive","website","5bf107a5cff8804464abf0b4",42,101,901,42101000901,9.01,"Census Tract 9.01","G5020","S",105511,0,39.9478866,-75.1623004,"Philadelphia","PA","19107"
"462","11/17/2018","one-month-or-more","my-kids,myself,mouser",FALSE,"1",3,"yes","no-allergies","family-member-or-friend","","grew-up-with-pet,pet-ran-away","$250.00 ","$250.00 ",NA,NA,"inside-only","toy-mice,wand-toys","scratching-post","none","","5bf0ec30c5fd79636bb5613f",42,45,406401,42045406401,4064.01,"Census Tract 4064.01","G5020","S",529469,0,39.8554823,-75.3934285,"Brookhaven","PA","19015"
"463","11/17/2018","next-few-weeks","myself",TRUE,"0",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$400.00 ","$800.00 ","9 h","12 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","none","facebook","5bf0d432d25ea75353292bd6",42,101,24600,42101024600,246,"Census Tract 246","G5020","S",621261,0,40.0409623,-75.1729016,"Philadelphia PA","PA","19144"
"464","11/17/2018","today","myself",FALSE,"0",4,"yes","no-allergies","company","yes","grew-up-with-pet","$100.00 ","$100.00 ","6 h","6 h","inside-only","wand-toys","scratching-post","allergies-appear","",NA,42,101,10400,42101010400,104,"Census Tract 104","G5020","S",472075,0,39.9654995,-75.2191194,"Philadelphia ","PA","19139"
"465","11/17/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","myself","","lived-wit-previous-housemates-pets","$200.00 ","$500.00 ",NA,"12h","inside-only","not-much","scratching-post,not-sure","allergies-appear","website","5bf0c139f7051758c751f1fd",42,101,5400,42101005400,54,"Census Tract 54","G5020","S",1846263,530013,39.8886712,-75.2523536,"Philadelphia ","PA","19153"
"466","11/17/2018","today","myself",TRUE,"2",0,"yes","no-allergies","myself","","pet-died-in-care,grew-up-with-pet,currently-have-pet","$300.00 ","$10,500.00 ",NA,NA,"inside-only","toy-mice,wand-toys,other-cats,not-much","nail-clip,scratching-post","none","insta","5bf099c902c5591839e4b5f7",42,101,3002,42101003002,30.02,"Census Tract 30.02","G5020","S",226951,0,39.9327263,-75.1711915,"Philadelphia","PA","19146"
"467","11/17/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","yes","given-pet-to-another,euthanized-a-pet,grew-up-with-pet,never-lived-with-or-owned-a-pet-before","$800.00 ","$800.00 ","6 h","8 h","inside-only","wand-toys,other-cats,toy-mice","scratching-post","none","website","5bf08d1dc9e414402b102bf1",34,7,610900,34007610900,6109,"Census Tract 6109","G5020","S",1699777,74899,39.8924392,-75.0823209,"Audubon","NJ","8106"
"468","11/17/2018","one-month-or-more","myself,my-kids",TRUE,"2",2,"yes","no-allergies","myself","","grew-up-with-pet,currently-have-pet","$3,500.00 ","$6,500.00 ","8 h","8 h","inside-only","other-cats,wand-toys,toy-mice","nail-clip,scratching-post","none","insta","5bf0685375c89b7722e4aa1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seekonk ","MA","2771"
"469","11/17/2018","one-month-or-more","myself",TRUE,"1",0,"yes","no-allergies","company","yes","grew-up-with-pet,currently-have-pet,lived-wit-previous-housemates-pets","$1,000.00 ","$10,000.00 ","6 h","6 h","inside-only","toy-mice,wand-toys,other-cats","scratching-post","none","insta","5bf063b52f9bb73747f185d1",42,101,14400,42101014400,144,"Census Tract 144","G5020","S",609439,0,39.9722286,-75.1400952,"Philadelphia ","PA","19122"
