"id","species","primary_breed","secondary_breed","gender","altered","age_intake","age_group","intake_asilomar","intake_condition","intake_date","intake_type","intake_subtype","intake_reason","intake_sitename","agency_name","outcome_asilomar","release_date","outcome_date","outcome_type","outcome_subtype","outcome_sitename","outcome_city","outcome_state","outcome_ZIP","wait_days","wday_intake","data.card.id","animal_type","date_start","checklist_ACCT","checklist_CHQ","checklist_LL","checklist_PP","checklist_SPCA","checklist_TR","checklist_VET","wday_start","date_submitted","ideal_adoption_timeline","reason_for_adoption","specific_animal","adults_in_home","children_in_home","all_household_agree","allergies","home_owner","home_pet_policy","budget_monthly","budget_emergency","home_alone_avg","home_alone_max","return_pet","how_heard","reason.for.adoption_gift_ind","reason.for.adoption_mouser_ind","reason.for.adoption_my.kids_ind","reason.for.adoption_myself_ind","reason.for.adoption_other_ind","reason.for.adoption_protection_ind","experience_bred.sold_ind","experience_current.housemates.pet_ind","experience_currently.have.pet_ind","experience_euthanized_ind","experience_given.away_ind","experience_given.to.shelter_ind","experience_grew.up.with_ind","experience_never.lived.with_ind","experience_past.housemates.pet_ind","experience_pet.died.in.care_ind","experience_pet.ran.away_ind","pet.kept_crate_ind","pet.kept_inside.only_ind","pet.kept_inside.outside_ind","pet.kept_inside.with.yard.access_ind","pet.kept_leash.harness_ind","pet.kept_other_ind","pet.kept_outside.only_ind","pet.kept_supervised.in.my.yard_ind","pet.kept_unsupervised.access.to.my.yard.9doggie.door.etc_ind","pet.kept_unsupervised.access.to.my.yard.doggie.door.etc_ind","exercise_dog.parks_ind","exercise_jogging.together_ind","exercise_not.much_ind","exercise_other.pets_ind","exercise_playing.in.my.yard_ind","exercise_toys_ind","exercise_walks.off.leash_ind","exercise_walks.on.leash_ind","needs_declaw_ind","needs_groom.myself_ind","needs_nail.clip_ind","needs_no.grooming_ind","needs_not.sure_ind","needs_other_ind","needs_professional.groomer_ind","needs_scratching.post_ind","return_allergies.appear_ind","return_becomes.aggressive_ind","return_destructive_ind","return_jumps.on.furniture_ind","return_moving.too.far_ind","return_new.baby_ind","return_not.allowed.new.living.space_ind","return_not.enough.time_ind","return_not.housebroken_ind","return_other_ind","return_pet.sheds_ind","return_too.playful_ind","return_vet.becomes.expensive_ind","return_ind"
"5a931d398ea29ad1413c2495","Cat","Domestic Shorthair","Mix","M","Yes",11,"6 months to 1 year","Healthy","Healthy",2018-02-09,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-03-24,2018-03-24,"Adoption","PAC","PAWS Offsite Adoptions","MARLTON","NJ",8003,43,"Fri","5a931d398ea29ad1413c2495","cat","2018-02-25 20:31:53",NA,NA,0,0,NA,0,0,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b4e67424dc2a56847a0ac29","Cat","Domestic Shorthair","Mix","F","Yes",48,"2 to 4 years","Healthy","Healthy",2018-02-10,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-07-22,2018-07-22,"Adoption","PAC","PAC","PHILADELPHIA","PA",19148,162,"Sat","5b4e67424dc2a56847a0ac29","cat","2018-07-17 22:01:38",NA,0.69,0.69,0.69,NA,0.69,0.69,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5c0e106c01a3824ad5b967f3","Dog","Lhasa Apso","Mix","M","Yes",57,"2 to 4 years","Unassigned","Healthy",2018-11-30,"Return","Returned Adoption","Not Enough Time","Grays Ferry Avenue",NA,"Treatable-Manageable",2018-12-12,2018-12-12,"Adoption","PAC","PAC","DARBY","PA",19023,12,"Fri","5c0e106c01a3824ad5b967f3","dog","2018-12-10 07:06:20",NA,0.67,0.66,0.67,NA,0.66,0.66,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a95f416509b381d926a67ea","Dog","Lhasa Apso","Mix","M","Yes",48,"4 to 6 years","Unassigned","Healthy",2018-02-10,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","ACCT Philly","Unassigned",2018-02-27,2018-02-27,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19132,17,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a4931a04b551abc0df49db4","Dog","Poodle, Miniature","Mix","M","Yes",96,"6 to 10 years","Unassigned","Healthy",2018-02-10,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","ACCT Philly","Unassigned",2018-03-08,2018-03-08,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19147,26,"Sat","5a4931a04b551abc0df49db4","dog","2018-01-04 01:37:43",NA,NA,0,0,NA,0,0,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a8f4d9df0f8303da57e3d0b","Cat","Domestic Shorthair","Mix","F","Yes",24,"2 to 4 years","Healthy","Healthy",2018-02-10,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-02-22,2018-02-22,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19107,12,"Sat","5a8f4d9df0f8303da57e3d0b","cat","2018-02-22 23:09:17",NA,NA,0,0,NA,0,0,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a1075a99978b849cd21a32e","Cat","Domestic Shorthair","Mix","F","Yes",12,"6 months to 1 year","Healthy","Healthy",2018-02-10,"Stray","Public Drop Off",NA,"Grant Avenue",NA,"Healthy",2018-02-16,2018-02-16,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19115,6,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a9b0840b855328d3f79bd64","Cat","Domestic Shorthair","Mix","M","Yes",12,"1 to 2 years",NA,"Healthy",2018-02-11,"Stray","Public Drop Off",NA,"PAWS Foster Program",NA,NA,2018-03-03,2018-03-03,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19145,20,"Sun","5a9b0840b855328d3f79bd64","cat","2018-03-03 20:40:32",NA,0,0,0,NA,0.02,0,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a889fc76ab8a7e047b405bc","Dog","Chihuahua, Long Coat","Mix","F","Yes",84,"6 to 10 years","Treatable-Rehabilitatable","Healthy",2018-02-11,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","ACCT Philly","Treatable-Rehabilitatable",2018-03-11,2018-03-11,"Adoption","Foster Home","Grays Ferry Avenue","PHILADELPHIA","PA",19148,28,"Sun","5a889fc76ab8a7e047b405bc","dog","2018-02-17 21:33:59",NA,NA,0.75,0.75,NA,0,1.68,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a0f7147c38b9f4893ca6919","Dog","Terrier, Yorkshire","Mix","F","Yes",36,"2 to 4 years",NA,"Healthy",2018-02-12,"Transfer In","Partner Transfer In","Rescue","Grays Ferry Avenue","ACCT Philly",NA,2018-02-17,2018-02-17,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19107,5,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a9d9f1b40bbf38094161cc7","Dog","Shih Tzu","Mix","M","Yes",120,"10 or more years","Treatable-Rehabilitatable","Healthy",2018-02-12,"Owner/Guardian Surrender","In Person Surrender to Shelter","Unrealistic Expectations","Grays Ferry Avenue",NA,"Treatable-Rehabilitatable",2018-03-08,2018-03-08,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19121,24,"Mon","5a9d9f1b40bbf38094161cc7","dog","2018-03-05 19:48:43",NA,NA,0.09,0.09,NA,0.09,1.87,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ad219f8018a088e63c8561d","Cat","Domestic Shorthair","Mix","M","Yes",24,"1 to 2 years","Healthy","Healthy",2018-02-12,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-04-22,2018-04-22,"Adoption","PAC","PAC","OAKLYN","NJ",8107,69,"Mon","5ad219f8018a088e63c8561d","cat","2018-04-14 15:10:48",NA,0.02,0.03,0.02,NA,0.02,0.03,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a822b433c782699e8db7100","Cat","Domestic Shorthair","Mix","F","Yes",12,"1 to 2 years","Healthy","Healthy",2018-02-12,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-02-14,2018-02-14,"Adoption","PAC","PAWS Offsite Adoptions","CAMDEN","NJ",8102,2,"Mon","5a822b433c782699e8db7100","cat","2018-02-13 00:03:15",NA,NA,0.92,0,NA,0,0,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a89c4675509480ceea7240b","Cat","Domestic Shorthair","Mix","M","Yes",6,"6 months to 1 year",NA,"Healthy",2018-02-13,"Stray","Public Drop Off",NA,"Grays Ferry Avenue",NA,NA,2018-02-18,2018-02-18,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19139,5,"Tue","5a89c4675509480ceea7240b","cat","2018-02-18 18:22:31",NA,NA,0,0,NA,0,NA,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a88892ae01d0c7ebd6ecb85","Cat","Domestic Shorthair","Mix","M","Yes",6,"6 months to 1 year",NA,"Healthy",2018-02-13,"Stray","Public Drop Off",NA,"Grays Ferry Avenue",NA,NA,2018-02-17,2018-02-17,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19144,4,"Tue","5a88892ae01d0c7ebd6ecb85","cat","2018-02-17 19:57:30",NA,NA,0,0,NA,0,0,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a8db454928bb8d3008fac8d","Cat","Domestic Longhair","Mix","M","Yes",36,"2 to 4 years",NA,"Healthy",2018-02-13,"Stray","Public Drop Off",NA,"Grays Ferry Avenue",NA,NA,2018-02-28,2018-02-28,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19120,15,"Tue","5a8db454928bb8d3008fac8d","cat","2018-02-21 18:03:00",NA,NA,1.88,1.88,NA,1.88,1.89,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a63a9ce449ac923647a924c","Cat","Domestic Shorthair","Mix","M","Yes",36,"2 to 4 years",NA,"Healthy",2018-02-13,"Stray","Public Drop Off",NA,"Grays Ferry Avenue",NA,NA,2018-03-25,2018-03-25,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19125,40,"Tue","5a63a9ce449ac923647a924c","cat","2018-01-20 20:42:54",NA,NA,0,0,NA,0,0,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b5fba1372f8f5c8f011f47f","Cat","Domestic Shorthair","Mix","F","Yes",36,"2 to 4 years","Treatable-Rehabilitatable","Healthy",2018-02-13,"Owner/Guardian Surrender","In Person Surrender to Shelter","Landlord Issues","PAWS Offsite Adoptions",NA,"Treatable-Rehabilitatable",2018-08-11,2018-08-11,"Adoption","PAC","PAC",NA,NA,NA,179,"Tue","5b5fba1372f8f5c8f011f47f","cat","2018-07-31 01:23:31",NA,0.64,0.64,0.62,NA,0.62,0.64,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a88778dcdf74ad1d955d62b","Cat","Domestic Shorthair","Mix","M","Yes",24,"2 to 4 years","Healthy","Healthy",2018-02-13,"Owner/Guardian Surrender","In Person Surrender to Shelter","Landlord Issues","PAWS Offsite Adoptions",NA,"Healthy",2018-02-24,2018-02-24,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19132,11,"Tue","5a88778dcdf74ad1d955d62b","cat","2018-02-17 18:42:21",NA,NA,0,0,NA,0,0,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5b9d2455a3f75d2af05fcc44","Cat","Domestic Shorthair","Mix","M","Yes",31,"2 to 4 years","Healthy","Healthy",2018-09-15,"Return","Returned Adoption","Allergic to Animal","PAC",NA,"Healthy",2018-09-15,2018-09-15,"Adoption","PAC","PAC","PHILADELPHIA","PA",19145,0,"Sat","5b9d2455a3f75d2af05fcc44","cat","2018-09-15 15:25:09",NA,0.01,0.01,0.01,NA,0.01,0.09,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5baa8f3b16ebeb6af7dce097","Cat","Domestic Shorthair","Mix","M","Yes",28,"2 to 4 years","Healthy","Healthy",2018-07-12,"Return","Returned Adoption","Allergic to Animal","PAC",NA,"Healthy",2018-10-06,2018-10-06,"Adoption","Foster Home","PAWS Foster Program","PHILADELPHIA","PA",19143,86,"Thu","5baa8f3b16ebeb6af7dce097","cat","2018-09-25 19:40:43",NA,0.01,0.01,0.01,NA,0,0.01,"Tue",2018-09-24,"one-month-or-more","myself",FALSE,"0",0,"yes","no-allergies","company","yes",300,3000,10,11,"none",NA,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a88778dcdf74ad1d955d62b","Cat","Domestic Shorthair","Mix","M","Yes",24,"2 to 4 years","Healthy","Healthy",2018-02-13,"Owner/Guardian Surrender","In Person Surrender to Shelter","Landlord Issues","PAWS Offsite Adoptions",NA,"Healthy",2018-02-24,2018-02-24,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19132,11,"Tue","5a88778dcdf74ad1d955d62b","cat","2018-02-17 18:42:21",NA,NA,0,0,NA,0,0,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a7b470df229bc8219ade683","Cat","Domestic Shorthair","Mix","F","Yes",3,"6 to 12 weeks",NA,"Sick",2018-02-13,"Transfer In","Partner Transfer In","Rescue","Grant Avenue","ACCT Philly","Healthy",2018-05-26,2018-05-26,"Adoption","Grant Avenue","Grant Avenue","PHILADELPHIA","PA",19136,102,"Tue","5a7b470df229bc8219ade683","cat","2018-02-07 18:35:57",NA,NA,0.12,0.12,NA,0.12,0.84,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5abfdd1fca4a5bd2b48dcd7a","Cat","Domestic Shorthair","Mix","M","Yes",24,"2 to 4 years","Healthy","Healthy",2018-02-13,"Stray","Project Meow",NA,"PAWS Foster Program",NA,"Healthy",2018-03-31,2018-03-31,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19151,46,"Tue","5abfdd1fca4a5bd2b48dcd7a","cat","2018-03-31 19:10:23",NA,0,0,0,NA,0,0,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a9dcc32abe49b506d65c78d","Dog","Retriever, Golden","Terrier","F","Yes",4,"12 weeks to 6 months",NA,"Healthy",2018-02-14,"Owner/Guardian Surrender","In Person Surrender to Shelter","Not Enough Time","Grays Ferry Avenue",NA,NA,2018-03-05,2018-03-05,"Adoption","PAC","PAWS Offsite Adoptions","ELKRIDGE","MD",21075,19,"Wed","5a9dcc32abe49b506d65c78d","dog","2018-03-05 23:01:06",NA,NA,0.02,0.02,NA,0.02,0.02,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58ced43768d12144e15bb67c","Dog","Retriever, Golden","Terrier","F","Yes",5,"12 weeks to 6 months",NA,"Healthy",2018-03-06,"Return","Returned Adoption","Unrealistic Expectations","PAWS Offsite Adoptions",NA,NA,2018-03-06,2018-03-06,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19104,0,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5a85ffc6544326becac74725","Cat","Domestic Shorthair","Mix","F","Yes",36,"2 to 4 years",NA,"Healthy",2018-02-14,"Stray","Public Drop Off",NA,"Grays Ferry Avenue",NA,NA,2018-02-15,2018-02-15,"Adoption","PAC","PAWS Offsite Adoptions","PHILADELPHIA","PA",19125,1,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5ba2a16eca605b276c719018","Cat","Domestic Shorthair","Mix","F","Yes",0,"Less than 4 weeks",NA,"Under 7 Weeks",2018-02-13,"Owner/Guardian Surrender","In Person Surrender to Shelter","Landlord Issues","Grays Ferry Avenue",NA,"Treatable-Rehabilitatable",2018-09-19,2018-09-19,"Adoption","PAC","PAC","PHILADELPHIA","PA",19122,218,"Tue","5ba2a16eca605b276c719018","cat","2018-09-19 19:20:14",NA,NA,NA,NA,NA,NA,0,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
